Frags,Occurances
[*]-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#6]-[#8]-[#6]-[#8]-[#6]-[#6](-[#6](-[#6])-[#8])-[#7]-[#6](=[#8])-[*],17
[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6],17
[#6]-[#7]-[#6]-[#6]=[#6]-[#6]-[#6],17
[#6]-[#6]-[#6]-[#6](-[#6](-[#6])(-[#6]-[#6]-[#8])-[#6]-[#6]-[#7])-[#6],17
[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#8])-[#6]-[#6]-[#7])-[#6]=[#6],17
[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6])(-[#6]-[#6](-[#6])-[#8])-[#6],17
[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6],17
[#6]-[#6](-[#7]-[#6]-[#6](-[#8])-[#8]-[#6](-[#6](-[#8])-[#6]-[#7])-[#6]-[#8])=[#8],17
[*]-[#7]-[#6]-[#6]-[#6]-[#8]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6]-[#7])-[#8])-[#8])-[#6],17
[#6](-[#6](-[#6]-[#8])-[#8]-[#6]-[#6]-[#8]-[#6]-[#6]-[#6]-[#6]-[#6])-[#8],17
[#6]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#8]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1)-[#8])-[#6]-[#8])-[#6])-[#6],17
[*]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6],17
[#6](-[#6](-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8]-[#6]-[*])-[#8]-[#6]-[#6]-[#6]-[#6],17
[#6]-[#6]-[#6]-[#8]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6])=[#8],17
[#6](-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6])=[#6]-[#6]-[#6],17
[*]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1)-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6]-1-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6]-1-[#8])-[#7](:[#6]:[#6]:[#6]):[#6]:[#7])(-[#8])=[#8])-[*])(-[#8])=[#8])-[#6]-[#8],17
[#6](-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(=[#8])-[#8])-[#8])(-[#8]-[#6]-[#6](-[#6]-[#6]-[#6])-[#7])-[#6]-[#8],17
[#6](-[#8]-[#6](-[#6](-[#8])-[#6](-[#6]-[#8])-[#8])-[#6]-[#7])(-[#6]-[#6]-[#6]-[#6])=[#8],17
[*]-[#7]-[#6](-[#6]-[#7]-[#6](-[#6](-[#7]-[#6]=[#8])-[#6])=[#8])=[#8],17
[#6]-[#6](-[#6])=[#6]-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6]=[#6](-[#6]=[#6]-[#6]=[#6](-[#6])-[#6])-[#6])-[#6])-[#6],17
[#6](-[#6])(=[#6])-[#6](-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])=[#7]-[#6]-[#6]-[#6],17
[#6](-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]=[#8])-[#6]-[#6]=[#6]-[#6],17
[#6](-[#6])-[#6](-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])=[#7]-[#6](-[#6]-[#6])=[#6]-[#6],17
[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]=[#6]-[#6]-[#6]-[#6])=[#8],17
[#8]=[#6]-[#6](-[#6]=[#8])-[#6]-[#6],17
[*]-[#6](-[#6]-[#16]-[#6]-[#6]-[#6]=[#8])-[#8],17
[*]-[#7]-[#6](-[#6]-[#6]-[#8])=[#8],17
[#7]-[#6](-[#6](-[#7]-[#6]-[#6]-[#7])-[#6])=[#8],17
[*]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6](-[#6](-[#7]-[#6](-[#6]-[#6]-[#6])=[#8])-[*])=[#8],17
[*]-[#6](-[#6])-[#7]-[#6]-[#6](-[#7]-[#6]-[#6]-[#6]-[#6]-[#6])-[*],17
[#6]-[#6]-[#6](-[#6])(-[#6])-[#6](-[#6]=[#6]-[#6]-[#6](-[#6]-[#6](-[#8])=[#8])-[#6]-[#6]-[#6]-[#6]-[#8])-[#6]-[#6],17
[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]=[#6]-[#6](-[#6](-[#6])-[#6]-[#6])-[#6]-[#6]-[#6]=[#8])(-[#6])-[#6]-[#6])-[#6],17
[*]-[#6]=[#6]-1-[#7]=[#6](-[#6](-[#6]-1-[*])(-[*])-[*])-[#6]=[#6](-[#6](-[*])-[#6](-[*])(-[*])-[#6]-[#6]-[*])-[#7],17
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]=[#6]-[#6],17
[#6](-[#6]=[#8])-[#6]-[#6]-[#6](-[#6]-[#6]=[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#8],17
[#6](-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])=[#6]-[#6])-[#8],17
[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#8])=[#8],17
[#6]-[#6]-[#6]-[#8]-[#6](-[#6]-[#6]-[#8])-[#8]-[#6]-[#6]-[#8]-[#6](-[#6]-[#6](-[#8]-[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-[#6])-[#6]-[#8])-[#8]-[#6]-[#6]-[#8],17
[*]-[#6]-[#8]-[#6]-[#6](-[#8])-[#6]-[#8]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6]-[#8]-[#6]-[#6]-[#6](-[#8])-[#6])-[#8])-[#8])-[#6]-[#8],17
[*]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8]-[#6]-[#8]-[#6]-[#6](-[#6]-[#6]-[#8])-[#8])-[#6])-[#6]-[#7]-[#6](=[#8])-[#6],17
[#6]-[#6]-[#6]:1:[#6]:[#6](:[#6]:[#6]:[#6]:[#6]):[#6]:[#6]:[#6]:1,17
[#6]-[#6](-[#6]-[#6])-[#6](-[#16]-[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#7]-[#6](-[#6](-[#6](-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8])(-[#8])=[#8])(-[#6])-[#6])-[#8])=[#8])=[#8])=[#8],17
[#6]-[#6]-[#6](-[#6](:[#6]:[#6]:[#6]:[#6]:[#6]:[#6]):[#6])-[#8],17
[#8]=[#6]-[#6](=[#6]-[#6])-[Cl],17
[#6](-[#6]-[#6]-[#8]-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])-[#8]-[#6]=[#8],17
[*]-[#6](-[#8]-[#6]-[#6]-[#6]-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])=[#8],17
[*]-[#6]-[#8]-[#6]-[#6](-[#8]-[#6]-[*])-[#6]-[#8]-[#6](-[#6])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8],17
[#6]-[#6](:[#6]:[#6](-[#6]-[#8]):[#6]:[#6]):[#6],17
[#6]-[#6]:[#6]:[#6]:[#6]:[#6](:[#6])-[#6]=[#8],17
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6],17
[#6](-[#6])-[#6]-[#6]-[#7]-[#6]-[#8],17
[#6]-[#6]-[#6](-[#7]-[#6](-[#6]-[#8])-[#6]-[#6]-[#6]-[#6])=[#8],17
[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,17
[#6]:1:[#6]:[#6]:[#6]:[#6]-2:[#6]:1-[#6](-[#6]-[#6]=[#6]-2)-[#8],17
[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6])(-[#6]-[#6])-[#6](-[#6]-[#6]-[#6])-[#6])-[#6],17
[#6](-[#6](-[#6])-[#6](-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6]-[#8])-[#6]=[#8],17
[#6](-[#6](-[#8])-[#6]-[#6]-[#6])-[#6]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],17
[#6]-[#6](-[#6]-[#8]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])-[#8],17
[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#6],17
[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#8]-[#6])-[#8],17
[#8]=[#15]-[#8]-[#6]-[#6]-[#6]-[#7]-[#6],17
[#6](-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])=[#8],17
[*]-[#16]-[#6](-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6])=[#8])=[#8],17
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]=[#8])(-[#6](-[#6])-[#6]-[#6])-[#6])(-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]-[#8],17
[#6](-[#6](-[#6]-[#6]=[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]=[#8])-[#6])-[#6]-[#6])-[#6]-[#6]-[#6])-[#6])-[#6]-[#6]-[#6],17
[#6]-[#6](-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#6]-[#6],17
[#6]-[#6]-[#6]-1(-[#6])-[#7]-[#6](-[#6](-[#6]-1(-[#6]-[#6]=[#8])-[#6])-[#6]-[#6]-[#6]=[#8])=[#6]-[#6](-[#6](-[#6]-[#6]=[#8])-[#6])=[#7]-[#6](-[#6]-[#6])=[#6]-[#6]-[#6]-[#6],17
[#6]-[#6](-[#6](-[#6]-[#6])-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#6]=[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]=[#8],17
[#6]-[#6]-[#7]-[#6](-[#6]-[#7])-[#6]-[#6]-[#6](-[#8])=[#8],17
[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1:[#6](-[#6]):[#6](-[#6]-[#6]):[#6],17
[#6]-[#6](:[#6]:[#6]):[#6](:[#6]:[#6]-[#6]):[#6]:[#6]:[#6],17
[#6]-[#6](-[#8]-[#6]-[*])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7](:[#6]:[#7]):[#6]:[#6]:[#6])(-[#8])=[#8])(-[#8])=[#8],18
[#6]-[#6]:[#6]:[#7](-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#6]-[#8])-[#8]):[#6],18
[#8]-[#6](-[#6])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8])(-[#8])=[#8],18
[#6](:[#7]:[#6](=[#8]):[#6]):[#7]:[#6]:[#7]:[#6]:[#6],18
[#6](-[#6]:1:[#6]:[#6]:[#6]:[#7]:[#6]:1)-[#8],18
[#8]=[#6]-[#6](:[#6]:[#6]:[#7]):[#6],18
[#6](-[#6](:[#6](-[#6]):[#6]):[#6]:[#6])=[#8],18
[#7]-[#6](-[#6]=[#8])-[#6]-[#6]-[#16]-[#6],18
[#16]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6]-[#6],18
[*]-[#16]-[#6]-[#6]-[#6](-[#6]-[#6]-[#8])-[#8],18
[#16]-[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-[#8],18
[#6]-[#16]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8],18
[#6]:1:[#6]:[#6]:[#7](:[#6](:[#7]:1)=[#8])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1)-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#6](-[#6]-[#6](-[#6])-[#8])-[#8])-[#8])(-[#8])=[#8])(-[#8])=[#8],18
[#6]:1:[#6]:[#7](:[#6](:[#7]:[#6]:1)=[#8])-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])(-[#8])=[#8])(-[#8])=[#8])-[#8],18
[#6]:[#6]:[#6]:[#7](:[#6]:[#7])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])(-[#8])=[#8])(-[#8])=[#8],18
[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1)-[#8])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6]-1-[#8])-[#7]:1:[#6]:[#6]:[#6](:[#7]:[#6]:1=[#8])=[#8])(-[#8])=[#8])(-[#8])=[#8],18
[#6]:[#6]:[#6]:[#7](:[#6]:[#7])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6](-[#6](-[#6](-[#6](-[#6])-[#8])-[#8])-[#8])-[#8])(-[#8])=[#8])(-[#8])=[#8],18
[#6](:[#6]=[#8]):[#6]:[#7](:[#6]:[#7])-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1-[#8])-[#8])-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#8],18
[#6]-[#6]-1=[#6](-[#6](-[#7]=[#6]-1-[#6]=[#6])=[#6]-[#6]:1:[#6](:[#6](:[#6](-[#6]=[#6](-[#6]-[#6])-[#7]=[#6](-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])-[#6]=[#6]):[#7]:1)-[#6])-[#6])-[#6],18
[#6]=[#6]-[#6]:[#6]:[#7]:[#6],18
[#7]-[#6]:1:[#7]:[#6]:2:[#6](:[#6](:[#7]:1)=[#8]):[#7]:[#6]:[#7]:2-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#8])=[#8],18
[#7]-[#6]:1:[#6]:[#6]:[#7](:[#6](:[#7]:1)=[#8])-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#8])=[#8],18
[#7]-[#6]-[#6]:[#6](-[#7]):[#7]:[#6]:[#7],18
[#6](-[#6](-[#6]-[#6]-[#8])-[#8])=[#6]-[#6]=[#8],18
[#6](-[#6])-[#6]-[#6](:[#6]:[#6]:[#6]):[#6]:[#7],18
[#8]=[#15](-[#8]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#8])(-[#8])-[#8],18
[#6](-[#6](-[#6](-[#8])-[#6](-[#8])-[#6](-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])-[#6])-[#8])-[#8],18
[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1-[#8])-[#8])-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#6])-[#6],18
[#8]-[#6]-[#6]-[#6]-[#6]-[#6](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#6]-[#8],18
[*]-[#6](-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6]-[#6]-[#8])(-[#6])-[*],18
[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8],18
[#7]-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8],18
[#6](-[#6]-[#7]-[#6]-[#6](:[#6]):[#6]:[#6])-[#8],18
[#6]-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(=[#8])-[#8])-[#6],18
[#6]-[#6]-[#6](-[#7]-[#6]-[#7])-[#6],18
[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])-[#7]-[#6],18
[*]-[#6](-[#7]-[#6](-[#6]-[#16]-[#6](-[#6])-[#6]-[#6])-[#6](-[#7])=[#8])=[#8],18
[#6]-[#6](-[#6]-[#6])-[#16]-[#6]-[#6](-[#6](-[#7])=[#8])-[#7]-[#6]=[#8],18
[#6]-[#6]=[#6]-[#6]-[#16]-[#6]-[#6](-[#6]=[#8])-[#7],18
[#6](-[#6]-[#8])-[#6](-[#6]-[#6]-[#8]-[#15](-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6])-[#7]:1:[#6]:[#6]:[#6]:[#7]:[#6]:1=[#8])(-[#8])=[#8])-[#8],18
[#15](-[#8]-[#6]-[#6](-[#8])-[#6](-[#6](-[#6])-[#8])-[#8])(-[#8]-[#6](-[#6]=[#8])-[#6])(-[#8])=[#8],18
[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#8],18
[#6]-[#6](-[#7]-[#6]-1-[#6](-[#6]-[#6](-[#8]-[#6]-1-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])(-[#6](-[#8])=[#8])-[#8])-[#8])=[#8],18
[#8]=[#15](-[#8]-[#6](-[#6]-[#6](-[#8])-[#6]-[#6]-[#8])-[#6]-[#8])(-[#8])-[#8],18
[#7]-[#6](-[#6]-[#8])-[#6]-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8],18
[#6]-[#6](-[#6](-[#6]-[#8])=[#8])-[#6],18
[#6]-[#6]-[#6](-[#6])(-[#6]-[#6](-[#8])=[#8])-[#8],18
[#6](-[#6]-[#6](-[#6]-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])=[#8],18
[#8]=[#6]-[#6](-[#6]-[#8])=[#8],18
[#6]-[#6]-[#6](-[#6](-[#6]-[#6])-[#6]-[#6]=[#6]-[#6](-[#6](-[#6])-[#6]-[#6])(-[#6]-[#6])-[#6])-[#6],18
[#6]-[#6](-[#6]-[#6](-[#6]-[#6])-[#6](-[#6])-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#6],18
[*]-[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[*])=[#8],18
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#8],18
[#6](-[#6]=[#8])-[#6]-[#6](-[#6]=[#6]-[#6]-[#6])(-[#6])-[#6],18
[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#7])=[#8],18
[#6]-[#7]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6])-[#6],18
[#6]=[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#6](-[#6]-[#6])(-[#6])-[#6],18
[#7]-[#6]-[#6](-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7])-[*],18
[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8],18
[#6](-[#6](:[#6](-[#8]):[#6]):[#6]:[#6])-[#8],18
[#8]-[#6]-[#6]:[#6]:[#6]:[#6]:[#6]:[#6]-[#8],18
[#6]-[#6]-[#8]-[#6](-[#6](-[#6])-[#8])=[#8],18
[#8]=[#6]-[#8]-[#6](-[#6](-[#6]-[#6]-[#8])-[#8])-[#6]-[#8],18
[#6]-[#6](-[#6](-[#6](-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#8])=[#8],18
[#6](-[#6](-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])=[#8])-[#8],18
[#6]-[#6](-[#6](-[#6]-[#6](-[#6]=[#8])=[#8])-[#8])-[#8],18
[#6](-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6])=[#8],18
[#8]=[#6]-[#7]-[#6]:[#6]:[#6],18
[#6](-[#7]-[#6](:[#6]):[#6])=[#8],18
[#6](-[#6]=[#8])-[#6]=[#6]-[#6]-[#8],18
[#8]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6])-[#8],18
[#8]-[#6]-[#6](-[#6]-[#6](-[#6]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6])-[#8]-[#6]-[#6])-[#8])-[#8],18
[#6]-[#6]-[#6]-[#6](-[#8])-[#6](-[#6]-[#8]-[#6]-1-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6](-[#6])-[#8]-1)-[#8],18
[#8]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#8]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6])-[#8])-[#6]-[#8],18
[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#8],18
[#8]=[#6]-[#6](-[#6]-[#6])-[#6]=[#6]-[#6],18
[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]=[#8])=[#6]-[#6],18
[#6]-[#6]-1-2-[#6]-[#6]-[#6](-[#6]-3(-[#6])-[#6]-[#6]-[#6](=[#8])-[#6]=[#6]-3-[#6])-[#6](-[#6]-1-[#6]-[#6]-[#6]-2)-[#6],18
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](=[#6])-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6]=[#8],18
[#6](-[#6]=[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6]=[#8],18
[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-1(-[#6]-[#6]-[#6]-[#6]-1-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]=[#8])-[#6])-[#6],18
[#6]-[#6]-1-[#6]-[#6]-[#6](-[#6](-[#6]-1-[#6]-[#6]-[#6]=[#8])-[#6]-[#6]-[#6])-[#6],18
[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8])-[#6],18
[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6](-[#8])=[#8])-[#8])-[#8],18
[#6](-[#6]-[#6]-[#6](-[#8])=[#8])(-[#6](-[#8])=[#8])-[#8],18
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])=[#8],18
[#6]=[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6](:[#6]:1)-[#8],18
[#6]:[#6]-[#6]-[#6]-[#6]-[#6](-[#8])=[#8],18
[#6](-[#7]-[#6](-[#6]=[#8])-[#6]-[#6]=[#8])=[#8],18
[#6](-[#6]-[#6](-[#6]=[#8])-[#7]-[#6](=[#8])-[*])=[#8],18
[#7]-[#6](-[#6]-[#8]-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#6]-[#8],18
[#6]:1:[#7]:[#6](:[#7](:[#6]:[#6]:1-[#6])-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#8])=[#8])-[#8])=[#8],18
[#6]-[#6](-[#6]-[#6]-[#6])=[#6]-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6]-[#6])-[#6],18
[#6]-[#6](=[#6]-[#6])-[#6]=[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6])-[#6],18
[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6])=[#6]-[#6]=[#6]-[#6],18
[#6]-[#6]=[#6](-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6])-[#6]=[#6]-[#6]-[#6],18
[#6](-[#6](-[#7]-[#6])-[#6]-[#6]:[#6])=[#8],18
[#6]-[#7]-[#6](-[#6])-[#6]-[#6](:[#7]:[#6]):[#6],18
[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6]-[#6]=[#6](-[#6]-[#6])-[#6],18
[#6](-[#7]-[#6]-[#6]-[#7]-[#6]=[#8])=[#8],18
[#6]-[#6](-[#16]-[#6]-[#6](-[#6](-[#7]-[#6]-[#6](-[#8])=[#8])=[#8])-[#7])-[#6],18
[*]-[#7]-[#6](-[#6]-[#7]-[#6])-[#6]=[#8],18
[#6]-[#6](-[#6]-[#6]-[#6])=[#6]-[#6]-[#6]-[#6](=[#8])-[#6],18
[*]-[#6](-[#6](=[#8])-[#6])=[#6]-[#6](-[#6])=[#8],18
[#6]-[#6](=[#6])-[#6]-[#6]=[#6](-[#6]-[#6]-[#6])-[#6],18
[#6]-[#8]-[#6]-[#6]-[#6](-[#6])=[#6]-[#6],18
[#8]=[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]=[#6],18
[#6](-[#6](-[#6]-[#6])=[#6])-[#6]=[#6]-[#6]=[#8],18
[#8]=[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6],18
[#6](-[#6]-[#6]-[#6])=[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]=[#6]-[#6],18
[#6](-[#6]-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6]-[#6])-[#6])-[#8],18
[#6]-[#6]-[#6](-[#6](=[#6])-[#8])=[#8],18
